,Gene stable ID,Gene name,Transcript name,RefSeq match transcript (MANE Select),Ensembl Canonical,Transcript stable ID,gene_id
4077,ENSG00000166471,TMEM41B,TMEM41B-204,NM_015012.4,True,ENST00000528080,ENSG00000166471.10
4078,ENSG00000124535,WRNIP1,WRNIP1-204,NM_020135.3,True,ENST00000380773,ENSG00000124535.15
4079,ENSG00000174669,SLC29A2,SLC29A2-202,NM_001532.3,True,ENST00000357440,ENSG00000174669.11
4080,ENSG00000174173,TRMT10C,TRMT10C-201,NM_017819.4,True,ENST00000309922,ENSG00000174173.6
4081,ENSG00000124784,RIOK1,RIOK1-202,NM_031480.3,True,ENST00000379834,ENSG00000124784.8
4082,ENSG00000011376,LARS2,LARS2-209,NM_015340.4,True,ENST00000645846,ENSG00000011376.10
4083,ENSG00000143224,PPOX,PPOX-202,NM_001122764.3,True,ENST00000367999,ENSG00000143224.17
4084,ENSG00000055950,MRPL43,MRPL43-203,NM_032112.3,True,ENST00000318364,ENSG00000055950.16
4085,ENSG00000166526,ZNF3,ZNF3-202,NM_032924.5,True,ENST00000299667,ENSG00000166526.16
4086,ENSG00000198363,ASPH,ASPH-203,NM_004318.4,True,ENST00000379454,ENSG00000198363.17
4087,ENSG00000160953,PWWP3A,PWWP3A-210,NM_001369789.1,True,ENST00000591337,ENSG00000160953.15
4088,ENSG00000114742,WDR48,WDR48-201,NM_020839.4,True,ENST00000302313,ENSG00000114742.13
4089,ENSG00000107745,MICU1,MICU1-201,NM_001195518.2,True,ENST00000361114,ENSG00000107745.18
4090,ENSG00000184916,JAG2,JAG2-201,NM_002226.5,True,ENST00000331782,ENSG00000184916.8
4091,ENSG00000197312,DDI2,DDI2-202,NM_032341.5,True,ENST00000480945,ENSG00000197312.11
4092,ENSG00000100350,FOXRED2,FOXRED2-204,NM_001102371.2,True,ENST00000397224,ENSG00000100350.14
4093,ENSG00000138303,ASCC1,ASCC1-225,NM_001198800.3,True,ENST00000672957,ENSG00000138303.17
4094,ENSG00000100413,POLR3H,POLR3H-202,NM_001018050.4,True,ENST00000355209,ENSG00000100413.16
4095,ENSG00000185559,DLK1,DLK1-202,NM_003836.7,True,ENST00000341267,ENSG00000185559.14
4096,ENSG00000149262,INTS4,INTS4-208,NM_033547.4,True,ENST00000534064,ENSG00000149262.16
4097,ENSG00000143303,METTL25B,METTL25B-201,NM_015997.4,True,ENST00000368216,ENSG00000143303.11
4098,ENSG00000064102,INTS13,INTS13-201,NM_018164.3,True,ENST00000261191,ENSG00000064102.14
4099,ENSG00000109854,HTATIP2,HTATIP2-204,NM_001098522.2,True,ENST00000451739,ENSG00000109854.13
4100,ENSG00000178691,SUZ12,SUZ12-201,NM_015355.4,True,ENST00000322652,ENSG00000178691.10
4101,ENSG00000136636,KCTD3,KCTD3-201,NM_016121.5,True,ENST00000259154,ENSG00000136636.12
4102,ENSG00000159202,UBE2Z,UBE2Z-201,NM_023079.5,True,ENST00000360943,ENSG00000159202.17
4103,ENSG00000129951,PLPPR3,PLPPR3-204,NM_001270366.2,True,ENST00000520876,ENSG00000129951.18
4104,ENSG00000036054,TBC1D23,TBC1D23-202,NM_001199198.3,True,ENST00000394144,ENSG00000036054.12
4105,ENSG00000183251,OR51B4,OR51B4-201,NM_033179.2,True,ENST00000380224,ENSG00000183251.4
4106,ENSG00000101104,PABPC1L,PABPC1L-201,NM_001372179.1,True,ENST00000217073,ENSG00000101104.12
4107,ENSG00000090615,GOLGA3,GOLGA3-202,NM_001389683.1,True,ENST00000450791,ENSG00000090615.14
4108,ENSG00000158615,PPP1R15B,PPP1R15B-201,NM_032833.5,True,ENST00000367188,ENSG00000158615.8
4109,ENSG00000136068,FLNB,FLNB-201,NM_001457.4,True,ENST00000295956,ENSG00000136068.14
4110,ENSG00000129933,MAU2,MAU2-201,NM_015329.4,True,ENST00000262815,ENSG00000129933.20
4111,ENSG00000213782,DDX47,DDX47-202,NM_016355.4,True,ENST00000358007,ENSG00000213782.7
4112,ENSG00000138768,USO1,USO1-204,NM_003715.4,True,ENST00000514213,ENSG00000138768.14
4113,ENSG00000105325,FZR1,FZR1-203,NM_016263.4,True,ENST00000441788,ENSG00000105325.13
4114,ENSG00000106133,NSUN5P2,NSUN5P2-201,,True,ENST00000457352,ENSG00000106133.17
4115,ENSG00000160310,PRMT2,PRMT2-203,NM_206962.4,True,ENST00000355680,ENSG00000160310.17
4116,ENSG00000099364,FBXL19,FBXL19-201,NM_001382779.1,True,ENST00000338343,ENSG00000099364.16
4117,ENSG00000068745,IP6K2,IP6K2-201,NM_016291.4,True,ENST00000328631,ENSG00000068745.14
4118,ENSG00000121940,CLCC1,CLCC1-205,NM_001377458.1,True,ENST00000369969,ENSG00000121940.15
4119,ENSG00000276216,,,,True,ENST00000618589,ENSG00000276216.1
4120,ENSG00000164244,PRRC1,PRRC1-201,NM_130809.5,True,ENST00000296666,ENSG00000164244.20
4121,ENSG00000258890,CEP95,CEP95-202,NM_138363.3,True,ENST00000556440,ENSG00000258890.6
4122,ENSG00000198168,SVIP,SVIP-201,NM_148893.3,True,ENST00000354193,ENSG00000198168.8
4123,ENSG00000113719,ERGIC1,ERGIC1-202,NM_001031711.3,True,ENST00000393784,ENSG00000113719.15
4124,ENSG00000113851,CRBN,CRBN-201,NM_016302.4,True,ENST00000231948,ENSG00000113851.14
4125,ENSG00000166946,CCNDBP1,CCNDBP1-201,NM_012142.5,True,ENST00000300213,ENSG00000166946.13
4126,ENSG00000089902,RCOR1,RCOR1-201,NM_015156.4,True,ENST00000262241,ENSG00000089902.9
4127,ENSG00000198925,ATG9A,ATG9A-201,NM_001077198.3,True,ENST00000361242,ENSG00000198925.11
4128,ENSG00000167930,FAM234A,FAM234A-203,NM_032039.4,True,ENST00000399932,ENSG00000167930.15
4129,ENSG00000070614,NDST1,NDST1-201,NM_001543.5,True,ENST00000261797,ENSG00000070614.14
4130,ENSG00000182325,FBXL6,FBXL6-201,NM_012162.4,True,ENST00000331890,ENSG00000182325.10
4131,ENSG00000115761,NOL10,NOL10-202,NM_024894.4,True,ENST00000381685,ENSG00000115761.15
4132,ENSG00000088766,CRLS1,CRLS1-201,NM_019095.6,True,ENST00000378863,ENSG00000088766.11
4133,ENSG00000074266,EED,EED-201,NM_003797.5,True,ENST00000263360,ENSG00000074266.19
4134,ENSG00000148803,FUOM,FUOM-201,NM_001098483.3,True,ENST00000278025,ENSG00000148803.11
4135,ENSG00000197136,PCNX3,PCNX3-201,NM_032223.4,True,ENST00000355703,ENSG00000197136.4
4136,ENSG00000138449,SLC40A1,SLC40A1-201,NM_014585.6,True,ENST00000261024,ENSG00000138449.10
4137,ENSG00000165526,RPUSD4,RPUSD4-201,NM_032795.3,True,ENST00000298317,ENSG00000165526.8
4138,ENSG00000146109,ABT1,ABT1-201,NM_013375.4,True,ENST00000274849,ENSG00000146109.4
4139,ENSG00000130827,PLXNA3,PLXNA3-201,NM_017514.5,True,ENST00000369682,ENSG00000130827.6
4140,ENSG00000102034,ELF4,ELF4-201,NM_001421.4,True,ENST00000308167,ENSG00000102034.16
4141,ENSG00000173327,MAP3K11,MAP3K11-201,NM_002419.4,True,ENST00000309100,ENSG00000173327.7
4142,ENSG00000197713,RPE,RPE-202,NM_199229.3,True,ENST00000359429,ENSG00000197713.14
4143,ENSG00000114737,CISH,CISH-201,NM_145071.4,True,ENST00000348721,ENSG00000114737.15
4144,ENSG00000138182,KIF20B,KIF20B-202,NM_001284259.2,True,ENST00000371728,ENSG00000138182.14
4145,ENSG00000092098,RNF31,RNF31-201,NM_017999.5,True,ENST00000324103,ENSG00000092098.16
4146,ENSG00000137073,UBAP2,UBAP2-204,NM_001370062.2,True,ENST00000379238,ENSG00000137073.21
4147,ENSG00000179933,C14orf119,C14orf119-201,NM_017924.4,True,ENST00000319074,ENSG00000179933.5
4148,ENSG00000274602,PI4KAP1,PI4KAP1-201,,True,ENST00000612579,ENSG00000274602.4
4149,ENSG00000146063,TRIM41,TRIM41-201,NM_033549.5,True,ENST00000315073,ENSG00000146063.19
4150,ENSG00000124098,FAM210B,FAM210B-201,NM_080821.3,True,ENST00000371384,ENSG00000124098.9
4151,ENSG00000166974,MAPRE2,MAPRE2-201,NM_014268.4,True,ENST00000300249,ENSG00000166974.12
4152,ENSG00000049245,VAMP3,VAMP3-201,NM_004781.4,True,ENST00000054666,ENSG00000049245.12
4153,ENSG00000120158,RCL1,RCL1-204,NM_005772.5,True,ENST00000381750,ENSG00000120158.11
4154,ENSG00000204560,DHX16,DHX16-202,NM_003587.5,True,ENST00000376442,ENSG00000204560.9
4155,ENSG00000105607,GCDH,GCDH-201,NM_000159.4,True,ENST00000222214,ENSG00000105607.12
4156,ENSG00000172493,AFF1,AFF1-202,NM_001166693.3,True,ENST00000395146,ENSG00000172493.20
4157,ENSG00000092203,TOX4,TOX4-203,NM_014828.4,True,ENST00000448790,ENSG00000092203.13
4158,ENSG00000135336,ORC3,ORC3-202,NM_012381.4,True,ENST00000392844,ENSG00000135336.14
4159,ENSG00000152291,TGOLN2,TGOLN2-201,NM_006464.4,True,ENST00000377386,ENSG00000152291.13
4160,ENSG00000162298,SYVN1,SYVN1-203,NM_172230.3,True,ENST00000377190,ENSG00000162298.18
4161,ENSG00000116580,GON4L,GON4L-203,NM_001282860.2,True,ENST00000368331,ENSG00000116580.18
4162,ENSG00000213015,ZNF580,ZNF580-201,NM_207115.2,True,ENST00000325333,ENSG00000213015.8
4163,ENSG00000141349,G6PC3,G6PC3-201,NM_138387.4,True,ENST00000269097,ENSG00000141349.8
4164,ENSG00000167797,CDK2AP2,CDK2AP2-201,NM_005851.5,True,ENST00000301488,ENSG00000167797.7
4165,ENSG00000091592,NLRP1,NLRP1-208,NM_033004.4,True,ENST00000572272,ENSG00000091592.15
4166,ENSG00000180229,HERC2P3,HERC2P3-201,,True,ENST00000429257,ENSG00000180229.12
4167,ENSG00000102977,ACD,ACD-212,NM_001082486.2,True,ENST00000620761,ENSG00000102977.14
4168,ENSG00000111665,CDCA3,CDCA3-207,NM_031299.7,True,ENST00000538862,ENSG00000111665.11
4169,ENSG00000213523,SRA1,SRA1-201,NM_001035235.4,True,ENST00000336283,ENSG00000213523.10
4170,ENSG00000174744,BRMS1,BRMS1-201,NM_015399.4,True,ENST00000359957,ENSG00000174744.13
4171,ENSG00000136933,RABEPK,RABEPK-202,NM_005833.4,True,ENST00000373538,ENSG00000136933.16
4172,ENSG00000146909,NOM1,NOM1-201,NM_138400.2,True,ENST00000275820,ENSG00000146909.7
4173,ENSG00000078142,PIK3C3,PIK3C3-201,NM_002647.4,True,ENST00000262039,ENSG00000078142.12
4174,ENSG00000114491,UMPS,UMPS-201,NM_000373.4,True,ENST00000232607,ENSG00000114491.13
4175,ENSG00000186660,ZFP91,ZFP91-201,NM_053023.5,True,ENST00000316059,ENSG00000186660.14
4176,ENSG00000179151,EDC3,EDC3-201,NM_025083.5,True,ENST00000315127,ENSG00000179151.12
4177,ENSG00000100227,POLDIP3,POLDIP3-201,NM_032311.5,True,ENST00000252115,ENSG00000100227.17
4178,ENSG00000133315,MACROD1,MACROD1-201,NM_014067.4,True,ENST00000255681,ENSG00000133315.10
4179,ENSG00000100416,TRMU,TRMU-223,NM_018006.5,True,ENST00000645190,ENSG00000100416.13
4180,ENSG00000149115,TNKS1BP1,TNKS1BP1-201,NM_033396.3,True,ENST00000358252,ENSG00000149115.13
4181,ENSG00000109787,KLF3,KLF3-201,NM_016531.6,True,ENST00000261438,ENSG00000109787.12
4182,ENSG00000196367,TRRAP,TRRAP-206,NM_001375524.1,True,ENST00000456197,ENSG00000196367.13
4183,ENSG00000171988,JMJD1C,JMJD1C-202,NM_032776.3,True,ENST00000399262,ENSG00000171988.18
4184,ENSG00000244005,NFS1,NFS1-203,NM_021100.5,True,ENST00000374092,ENSG00000244005.12
4185,ENSG00000225151,GOLGA2P7,GOLGA2P7-201,,True,ENST00000560408,ENSG00000225151.10
4186,ENSG00000170633,RNF34,RNF34-201,NM_025126.4,True,ENST00000361234,ENSG00000170633.16
4187,ENSG00000153786,ZDHHC7,ZDHHC7-201,NM_017740.3,True,ENST00000313732,ENSG00000153786.12
4188,ENSG00000168958,MFF,MFF-201,NM_001277062.2,True,ENST00000304593,ENSG00000168958.19
4189,ENSG00000130338,TULP4,TULP4-202,NM_020245.5,True,ENST00000367097,ENSG00000130338.12
4190,ENSG00000119820,YIPF4,YIPF4-201,NM_032312.4,True,ENST00000238831,ENSG00000119820.10
4191,ENSG00000170581,STAT2,STAT2-201,NM_005419.4,True,ENST00000314128,ENSG00000170581.13
4192,ENSG00000186501,TMEM222,TMEM222-201,NM_032125.3,True,ENST00000374076,ENSG00000186501.14
4193,ENSG00000138018,SELENOI,SELENOI-201,NM_033505.4,True,ENST00000260585,ENSG00000138018.17
4194,ENSG00000121766,ZCCHC17,ZCCHC17-201,NM_016505.4,True,ENST00000344147,ENSG00000121766.15
4195,ENSG00000232388,SMIM26,SMIM26-201,NM_001348957.2,True,ENST00000411646,ENSG00000232388.4
4196,ENSG00000142731,PLK4,PLK4-201,NM_014264.5,True,ENST00000270861,ENSG00000142731.10
4197,ENSG00000139645,ANKRD52,ANKRD52-201,NM_173595.4,True,ENST00000267116,ENSG00000139645.9
4198,ENSG00000244306,DUXAP10,DUXAP10-204,,True,ENST00000612052,ENSG00000244306.11
4199,ENSG00000074319,TSG101,TSG101-201,NM_006292.4,True,ENST00000251968,ENSG00000074319.12
4200,ENSG00000122966,CIT,CIT-203,NM_001206999.2,True,ENST00000392521,ENSG00000122966.15
4201,ENSG00000093167,LRRFIP2,LRRFIP2-201,NM_006309.4,True,ENST00000336686,ENSG00000093167.17
4202,ENSG00000172262,ZNF131,ZNF131-221,NM_001330707.2,True,ENST00000682664,ENSG00000172262.11
4203,ENSG00000008952,SEC62,SEC62-201,NM_003262.4,True,ENST00000337002,ENSG00000008952.16
4204,ENSG00000139168,ZCRB1,ZCRB1-201,NM_033114.4,True,ENST00000266529,ENSG00000139168.7
4205,ENSG00000213079,SCAF8,SCAF8-201,NM_014892.5,True,ENST00000367178,ENSG00000213079.9
4206,ENSG00000140299,BNIP2,BNIP2-211,NM_004330.4,True,ENST00000607373,ENSG00000140299.11
4207,ENSG00000160124,MIX23,MIX23-201,NM_001017928.4,True,ENST00000291458,ENSG00000160124.9
4208,ENSG00000120690,ELF1,ELF1-201,NM_172373.4,True,ENST00000239882,ENSG00000120690.15
4209,ENSG00000225778,PROSER2-AS1,PROSER2-AS1-201,,True,ENST00000445498,ENSG00000225778.5
4210,ENSG00000234327,ZNF232-AS1,ZNF232-AS1-205,,True,ENST00000665679,ENSG00000234327.7
4211,ENSG00000153391,INO80C,INO80C-202,NM_194281.4,True,ENST00000334598,ENSG00000153391.15
4212,ENSG00000122203,KIAA1191,KIAA1191-201,NM_020444.5,True,ENST00000298569,ENSG00000122203.14
4213,ENSG00000138614,INTS14,INTS14-201,NM_001394796.1,True,ENST00000313182,ENSG00000138614.14
4214,ENSG00000169241,SLC50A1,SLC50A1-203,NM_018845.4,True,ENST00000368404,ENSG00000169241.18
4215,ENSG00000107372,ZFAND5,ZFAND5-205,NM_001102420.3,True,ENST00000376962,ENSG00000107372.12
4216,ENSG00000221164,SNORA11F,SNORA11F-201,,True,ENST00000408237,ENSG00000221164.1
4217,ENSG00000021355,SERPINB1,SERPINB1-201,NM_030666.4,True,ENST00000380739,ENSG00000021355.12
4218,ENSG00000172062,SMN1,SMN1-202,NM_000344.4,True,ENST00000380707,ENSG00000172062.16
4219,ENSG00000132254,ARFIP2,ARFIP2-202,NM_001376558.2,True,ENST00000396777,ENSG00000132254.12
4220,ENSG00000249992,TMEM158,TMEM158-201,NM_015444.3,True,ENST00000503771,ENSG00000249992.1
4221,ENSG00000160685,ZBTB7B,ZBTB7B-205,NM_001256455.2,True,ENST00000535420,ENSG00000160685.13
4222,ENSG00000095794,CREM,CREM-247,NM_183011.2,True,ENST00000685392,ENSG00000095794.19
4223,ENSG00000139651,ZNF740,ZNF740-201,NM_001004304.4,True,ENST00000416904,ENSG00000139651.10
4224,ENSG00000101811,CSTF2,CSTF2-201,NM_001325.3,True,ENST00000372972,ENSG00000101811.13
4225,ENSG00000068489,PRR11,PRR11-201,NM_018304.4,True,ENST00000262293,ENSG00000068489.12
4226,ENSG00000231074,HCG18,HCG18-268,,True,ENST00000670397,ENSG00000231074.8
4227,ENSG00000131591,C1orf159,C1orf159-205,NM_017891.5,True,ENST00000421241,ENSG00000131591.17
4228,ENSG00000184014,DENND5A,DENND5A-201,NM_015213.4,True,ENST00000328194,ENSG00000184014.7
4229,ENSG00000108510,MED13,MED13-201,NM_005121.3,True,ENST00000397786,ENSG00000108510.9
4230,ENSG00000143319,ISG20L2,ISG20L2-202,NM_001370150.2,True,ENST00000368219,ENSG00000143319.16
4231,ENSG00000100347,SAMM50,SAMM50-201,NM_015380.5,True,ENST00000350028,ENSG00000100347.14
4232,ENSG00000135912,TTLL4,TTLL4-202,NM_014640.5,True,ENST00000392102,ENSG00000135912.10
4233,ENSG00000143353,LYPLAL1,LYPLAL1-202,NM_138794.5,True,ENST00000366928,ENSG00000143353.11
4234,ENSG00000143379,SETDB1,SETDB1-220,NM_001366418.1,True,ENST00000692827,ENSG00000143379.12
4235,ENSG00000092470,WDR76,WDR76-201,NM_024908.4,True,ENST00000263795,ENSG00000092470.11
4236,ENSG00000151276,MAGI1,MAGI1-202,NM_001033057.2,True,ENST00000402939,ENSG00000151276.23
4237,ENSG00000109572,CLCN3,CLCN3-208,NM_001829.4,True,ENST00000513761,ENSG00000109572.13
4238,ENSG00000188242,PP7080,PP7080-204,,True,ENST00000510714,ENSG00000188242.4
4239,ENSG00000118939,UCHL3,UCHL3-201,NM_006002.5,True,ENST00000377595,ENSG00000118939.17
4240,ENSG00000135972,MRPS9,MRPS9-201,NM_182640.3,True,ENST00000258455,ENSG00000135972.8
4241,ENSG00000064932,SBNO2,SBNO2-201,NM_014963.3,True,ENST00000361757,ENSG00000064932.15
4242,ENSG00000126953,TIMM8A,TIMM8A-201,NM_004085.4,True,ENST00000372902,ENSG00000126953.6
4243,ENSG00000138092,CENPO,CENPO-202,NM_001322101.2,True,ENST00000380834,ENSG00000138092.10
4244,ENSG00000197930,ERO1A,ERO1A-201,NM_014584.3,True,ENST00000395686,ENSG00000197930.12
4245,ENSG00000141971,MVB12A,MVB12A-201,NM_138401.4,True,ENST00000317040,ENSG00000141971.12
4246,ENSG00000042062,RIPOR3,RIPOR3-202,NM_001290268.2,True,ENST00000327979,ENSG00000042062.11
4247,ENSG00000153147,SMARCA5,SMARCA5-201,NM_003601.4,True,ENST00000283131,ENSG00000153147.5
4248,ENSG00000138592,USP8,USP8-201,NM_005154.5,True,ENST00000307179,ENSG00000138592.13
4249,ENSG00000119616,FCF1,FCF1-201,NM_015962.5,True,ENST00000341162,ENSG00000119616.11
4250,ENSG00000196204,RNF216P1,RNF216P1-212,,True,ENST00000494947,ENSG00000196204.11
4251,ENSG00000185619,PCGF3,PCGF3-201,NM_006315.7,True,ENST00000362003,ENSG00000185619.18
4252,ENSG00000161671,EMC10,EMC10-201,NM_206538.4,True,ENST00000334976,ENSG00000161671.16
4253,ENSG00000127947,PTPN12,PTPN12-201,NM_002835.4,True,ENST00000248594,ENSG00000127947.15
4254,ENSG00000134884,ARGLU1,ARGLU1-203,NM_018011.4,True,ENST00000400198,ENSG00000134884.14
4255,ENSG00000124641,MED20,MED20-201,NM_004275.5,True,ENST00000265350,ENSG00000124641.15
4256,ENSG00000146826,TRAPPC14,TRAPPC14-201,NM_018275.5,True,ENST00000316937,ENSG00000146826.16
4257,ENSG00000164091,WDR82,WDR82-201,NM_025222.4,True,ENST00000296490,ENSG00000164091.11
4258,ENSG00000105058,FAM32A,FAM32A-201,NM_014077.4,True,ENST00000263384,ENSG00000105058.11
4259,ENSG00000166965,RCCD1,RCCD1-201,NM_001017919.2,True,ENST00000394258,ENSG00000166965.12
4260,ENSG00000141458,NPC1,NPC1-201,NM_000271.5,True,ENST00000269228,ENSG00000141458.12
4261,ENSG00000163554,SPTA1,SPTA1-208,NM_003126.4,True,ENST00000643759,ENSG00000163554.13
4262,ENSG00000166266,CUL5,CUL5-201,NM_003478.6,True,ENST00000393094,ENSG00000166266.13
4263,ENSG00000277887,SNORA50C,SNORA50C-201,,True,ENST00000408535,ENSG00000277887.1
4264,ENSG00000163743,RCHY1,RCHY1-201,NM_015436.4,True,ENST00000324439,ENSG00000163743.13
4265,ENSG00000115966,ATF2,ATF2-201,NM_001880.4,True,ENST00000264110,ENSG00000115966.16
4266,ENSG00000070182,SPTB,SPTB-207,NM_001355436.2,True,ENST00000644917,ENSG00000070182.20
4267,ENSG00000110046,ATG2A,ATG2A-201,NM_015104.3,True,ENST00000377264,ENSG00000110046.12
4268,ENSG00000167674,HDGFL2,HDGFL2-208,NM_001001520.3,True,ENST00000616600,ENSG00000167674.14
4269,ENSG00000227500,SCAMP4,SCAMP4-201,NM_079834.4,True,ENST00000316097,ENSG00000227500.9
4270,ENSG00000154978,VOPP1,VOPP1-201,NM_030796.5,True,ENST00000285279,ENSG00000154978.12
4271,ENSG00000164626,KCNK5,KCNK5-201,NM_003740.4,True,ENST00000359534,ENSG00000164626.8
4272,ENSG00000138346,DNA2,DNA2-201,NM_001080449.3,True,ENST00000358410,ENSG00000138346.14
4273,ENSG00000076984,MAP2K7,MAP2K7-201,NM_145185.4,True,ENST00000397979,ENSG00000076984.17
4274,ENSG00000037757,MRI1,MRI1-201,NM_001031727.4,True,ENST00000040663,ENSG00000037757.13
4275,ENSG00000204536,CCHCR1,CCHCR1-203,NM_001105564.2,True,ENST00000396268,ENSG00000204536.13
4276,ENSG00000143771,CNIH4,CNIH4-205,NM_014184.4,True,ENST00000465271,ENSG00000143771.11
4277,ENSG00000103496,STX4,STX4-201,NM_004604.5,True,ENST00000313843,ENSG00000103496.14
4278,ENSG00000108389,MTMR4,MTMR4-210,NM_001378067.1,True,ENST00000682306,ENSG00000108389.9
4279,ENSG00000142655,PEX14,PEX14-201,NM_004565.3,True,ENST00000356607,ENSG00000142655.12
4280,ENSG00000135090,TAOK3,TAOK3-201,NM_016281.4,True,ENST00000392533,ENSG00000135090.13
4281,ENSG00000264334,,,,True,ENST00000579480,ENSG00000264334.1
4282,ENSG00000124486,USP9X,USP9X-202,NM_001039591.3,True,ENST00000378308,ENSG00000124486.12
4283,ENSG00000090924,PLEKHG2,PLEKHG2-203,NM_022835.3,True,ENST00000425673,ENSG00000090924.14
4284,ENSG00000141569,TRIM65,TRIM65-201,NM_173547.4,True,ENST00000269383,ENSG00000141569.11
4285,ENSG00000118900,UBN1,UBN1-201,NM_001079514.3,True,ENST00000262376,ENSG00000118900.14
4286,ENSG00000158161,EYA3,EYA3-203,NM_001990.4,True,ENST00000373871,ENSG00000158161.15
4287,ENSG00000182158,CREB3L2,CREB3L2-201,NM_194071.4,True,ENST00000330387,ENSG00000182158.14
4288,ENSG00000214655,ZSWIM8,ZSWIM8-221,NM_001367799.1,True,ENST00000604729,ENSG00000214655.10
4289,ENSG00000244300,GATA2-AS1,GATA2-AS1-204,,True,ENST00000669945,ENSG00000244300.2
4290,ENSG00000171865,RNASEH1,RNASEH1-201,NM_002936.6,True,ENST00000315212,ENSG00000171865.9
4291,ENSG00000152240,HAUS1,HAUS1-201,NM_138443.4,True,ENST00000282058,ENSG00000152240.12
4292,ENSG00000197324,LRP10,LRP10-201,NM_014045.5,True,ENST00000359591,ENSG00000197324.8
4293,ENSG00000167280,ENGASE,ENGASE-205,NM_001042573.3,True,ENST00000579016,ENSG00000167280.16
4294,ENSG00000064313,TAF2,TAF2-201,NM_003184.4,True,ENST00000378164,ENSG00000064313.11
4295,ENSG00000075975,MKRN2,MKRN2-201,NM_014160.5,True,ENST00000170447,ENSG00000075975.15
4296,ENSG00000198146,ZNF770,ZNF770-201,NM_014106.4,True,ENST00000356321,ENSG00000198146.4
4297,ENSG00000116675,DNAJC6,DNAJC6-202,NM_001256864.2,True,ENST00000371069,ENSG00000116675.15
4298,ENSG00000230629,RPS23P8,RPS23P8-201,,True,ENST00000429775,ENSG00000230629.2
4299,ENSG00000164916,FOXK1,FOXK1-201,NM_001037165.2,True,ENST00000328914,ENSG00000164916.10
4300,ENSG00000168256,NKIRAS2,NKIRAS2-206,NM_017595.6,True,ENST00000393885,ENSG00000168256.17
4301,ENSG00000088930,XRN2,XRN2-201,NM_012255.5,True,ENST00000377191,ENSG00000088930.7
4302,ENSG00000070367,EXOC5,EXOC5-211,NM_006544.4,True,ENST00000621441,ENSG00000070367.15
4303,ENSG00000230724,LINC01001,LINC01001-201,,True,ENST00000526704,ENSG00000230724.9
4304,ENSG00000261373,VPS9D1-AS1,VPS9D1-AS1-202,,True,ENST00000562866,ENSG00000261373.1
4305,ENSG00000137486,ARRB1,ARRB1-202,NM_004041.5,True,ENST00000420843,ENSG00000137486.16
4306,ENSG00000112062,MAPK14,MAPK14-201,NM_139012.3,True,ENST00000229794,ENSG00000112062.10
4307,ENSG00000141646,SMAD4,SMAD4-201,NM_005359.6,True,ENST00000342988,ENSG00000141646.13
4308,ENSG00000112640,PPP2R5D,PPP2R5D-208,NM_006245.4,True,ENST00000485511,ENSG00000112640.14
4309,ENSG00000100722,ZC3H14,ZC3H14-201,NM_024824.5,True,ENST00000251038,ENSG00000100722.19
4310,ENSG00000270800,RPS10-NUDT3,RPS10-NUDT3-202,,True,ENST00000639725,ENSG00000270800.3
4311,ENSG00000086475,SEPHS1,SEPHS1-201,NM_012247.5,True,ENST00000327347,ENSG00000086475.14
4312,ENSG00000121716,PILRB,PILRB-213,NM_178238.4,True,ENST00000609309,ENSG00000121716.20
4313,ENSG00000123213,NLN,NLN-201,NM_020726.5,True,ENST00000380985,ENSG00000123213.22
4314,ENSG00000213563,C8orf82,C8orf82-202,NM_001001795.2,True,ENST00000524821,ENSG00000213563.6
4315,ENSG00000035928,RFC1,RFC1-201,NM_002913.5,True,ENST00000349703,ENSG00000035928.15
4316,ENSG00000174238,PITPNA,PITPNA-201,NM_006224.4,True,ENST00000313486,ENSG00000174238.14
4317,ENSG00000177189,RPS6KA3,RPS6KA3-201,NM_004586.3,True,ENST00000379565,ENSG00000177189.13
4318,ENSG00000186141,POLR3C,POLR3C-201,NM_006468.8,True,ENST00000334163,ENSG00000186141.8
4319,ENSG00000127191,TRAF2,TRAF2-201,NM_021138.4,True,ENST00000247668,ENSG00000127191.17
4320,ENSG00000136108,CKAP2,CKAP2-201,NM_018204.5,True,ENST00000258607,ENSG00000136108.14
4321,ENSG00000140750,ARHGAP17,ARHGAP17-201,NM_001006634.3,True,ENST00000289968,ENSG00000140750.16
4322,ENSG00000196576,PLXNB2,PLXNB2-201,NM_012401.4,True,ENST00000359337,ENSG00000196576.14
4323,ENSG00000101421,CHMP4B,CHMP4B-201,NM_176812.5,True,ENST00000217402,ENSG00000101421.3
4324,ENSG00000104976,SNAPC2,SNAPC2-201,NM_003083.4,True,ENST00000221573,ENSG00000104976.11
